date,flight,route,status,verdict,category,csv_airline,csv_class,gmail_status,gmail_cabin,gmail_cost,booking_pnr,email_subject,email_from,email_sent,notes
2023-03-03,UA1065,EWR-MEX,MATCHED,KEEP,,United,Economy,scheduled,economy,40.71 USD + 17500 united_mileageplus,EBKD6L,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/185a8002403c4cde"",""eTicket Itinerary and Receipt for Confirmation EBKD6L"")",Receipts@united.com,2023-01-12,
2023-03-04,UA412,SFO-MEX,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,81.42 USD + 35000 united_mileageplus,CKDSXW,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/185a3fdd65db40fd"",""Your United reservation for Mexico City, MX (MEX) is processing"")",unitedairlines@united.com,2023-01-11,Rebooked; flew EWR-MEX (UA1065) Mar 3 instead of SFO-MEX direct. | SFO-MEX Mar 2023 reservation — superseded
2023-03-06,Y45200,MEX-OAK,MATCHED,KEEP,,Volaris,Economy,scheduled,economy,6382.0 MXN,GB6BTM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/185a4a7ee785db61"",""My Itinerary - Volaris reservations"")",notificaciones@volaris.com,2023-01-12,
2023-03-24,UA1200,SFO-LAX,MATCHED,KEEP,,United,Economy,scheduled,economy,1147.2 USD,CRQ9MX,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/186cf279561a1a79"",""eTicket Itinerary and Receipt for Confirmation CRQ9MX"")",Receipts@united.com,2023-03-11,
2023-03-25,UA923,LAX-LHR,MATCHED,KEEP,,United,Lie-flat Business,scheduled,lie_flat_business,11.2 USD + 124400 united_mileageplus,OL2VFN,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/186c7414ef98a58d"",""eTicket Itinerary and Receipt for Confirmation OL2VFN"")",Receipts@united.com,2023-03-09,
2023-03-26,UA930,SFO-LHR,GMAIL_ONLY,DELETE,CANCELLED,,,cancelled,economy,11.2 USD + 60000 united_mileageplus,LMGDWM,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1867d0bc62f9b62d"",""Your United reservation for London, GB (LHR) is processing"")",unitedairlines@united.com,2023-02-23,"Already cancelled in DB (cancellation detected) — trip history, never in flown CSV."
2023-03-26,UA901,SFO-LHR,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,11.2 USD + 46000 united_mileageplus,ND5JSD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1868005eb8c72001"",""Your United reservation for London, GB (LHR) is processing"")",unitedairlines@united.com,2023-02-23,Rebooked; flew SFO-LAX-LHR (UA1200/UA923) Mar 24-25 instead of SFO-LHR direct. | SFO-LHR Mar 2023 reservation — superseded
2023-03-29,UA921,LHR-EWR,MATCHED,KEEP,,United,Premium Economy,scheduled,economy,185.65 USD + 22700 united_mileageplus,JVD2XB,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1867b1d851ef6901"",""eTicket Itinerary and Receipt for Confirmation JVD2XB"")",Receipts@united.com,2023-02-22,
2023-03-30,UA2385,SFO-SEA,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,207.8 USD,F4D2ZN,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18672b2cb411a8e0"",""eTicket Itinerary and Receipt for Confirmation F4D2ZN"")",Receipts@united.com,2023-02-21,F4D2ZN re-ticketed; flew EWR-SEA (UA1989) Mar 31 instead of SFO-SEA. Silent. | F4D2ZN SFO-SEA — not in CSV
2023-03-31,UA1989,EWR-SEA,MATCHED,KEEP,,United,Economy,scheduled,economy,5.6 USD + 24300 united_mileageplus,IF21K2,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/186781eed180a20b"",""eTicket Itinerary and Receipt for Confirmation IF21K2"")",Receipts@united.com,2023-02-22,
2023-04-01,AS1042,SEA-SFO,MATCHED,KEEP,,Alaska,Economy,scheduled,economy,197.8 USD,YPPZUT,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1867bd8ca3e61c0e"",""Your confirmation receipt: YPPZUT for your flight to San Francisco on 4/1/23."")",service@ifly.alaskaair.com,2023-02-22,
2023-04-05,DL3879,OAK-SLC,MATCHED,KEEP,,Delta,Economy,scheduled,economy,28448 chase_ur,"HQS65K,HQHXCM","=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1861b8a1c623541a"",""Travel Reservation Center Trip ID # 9PCGFMS5D"")",donotreply@urtravel.chase.com,2023-02-04,
2023-04-06,UA1216,SFO-DEN,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,11.2 USD + 23800 united_mileageplus,LPKJDX,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1860b544fe4a35d0"",""eTicket Itinerary and Receipt for Confirmation LPKJDX"")",Receipts@united.com,2023-01-31,LPKJDX CANCELLED Feb 2023; flew OAK-SLC (DL3879) Apr 5 instead. | LPKJDX SFO-DEN — not in CSV
2023-04-09,DL2924,SLC-OAK,MATCHED,KEEP,,Delta,Economy,scheduled,economy,28448 chase_ur,"HQS65K,HQHXCM","=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1861b8a1c623541a"",""Travel Reservation Center Trip ID # 9PCGFMS5D"")",donotreply@urtravel.chase.com,2023-02-04,
2023-04-22,UA1110,SFO-LAX,MATCHED,KEEP,,United,Recliner First,scheduled,economy,165.32 USD,GPPXKD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18779af79cee3d9b"",""Fwd: eTicket Itinerary and Receipt for Confirmation GPPXKD"")",bmorioka17@gmail.com,2023-04-13,
2023-04-22,UA1006,LAX-LAS,MATCHED,KEEP,,United,Recliner First,scheduled,economy,165.32 USD,GPPXKD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18779af79cee3d9b"",""Fwd: eTicket Itinerary and Receipt for Confirmation GPPXKD"")",bmorioka17@gmail.com,2023-04-13,
2023-04-22,F92081,LAS-SFO,MATCHED,KEEP,,Frontier,Economy,scheduled,,83.96 USD,ZGL9KA,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1877b74110d44344"",""Fwd: Your Flight Confirmation Code ZGL9KA"")",bmorioka17@gmail.com,2023-04-13,
2023-05-11,UA805,SFO-ICN,CSV_ONLY,KEEP,RECOVERED,United,Economy,,economy,5.6 USD + 35000 united_mileageplus,M85E9W,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/187f2434991a23bb"",""Your reservation has been canceled (M85E9W)"")",Receipts@united.com,2023-05-06,"HAS EMAIL (complex): reservation M85E9W canceled then reinstated & flown; Asiana ICN-PEK boarding pass exists. | RECOVERED: 5.6 USD + 35000 united_mileageplus, economy, PNR M85E9W (per-person)."
2023-05-11,BR27,SFO-TPE,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,11.2 USD + 77000 united_mileageplus,CPF7T7,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1861ba1b464a3b91"",""eTicket Itinerary and Receipt for Confirmation CPF7T7"")",Receipts@united.com,2023-02-04,CPF7T7 CANCELLED Feb 4 2023 ('cancellation complete'). May Asia trip rebooked; flew SFO-ICN (UA805) May 11. | CPF7T7 BR27 SFO-TPE — not in CSV
2023-05-12,BR716,TPE-PEK,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,33.6 USD + 33000 united_mileageplus,CPJV0J,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1861ba4c0c8e2b8b"",""eTicket Itinerary and Receipt for Confirmation CPJV0J"")",Receipts@united.com,2023-02-04,CPJV0J CANCELLED Feb 4-8 2023. Flew ICN-PEK (OZ335) May 14 instead of TPE-PEK. | CPJV0J BR716 TPE-PEK May 12 — superseded by May 14
2023-05-13,NH931,NRT-SZX,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,70.2 USD + 33000 united_mileageplus,M1JXTQ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18634888abf785dc"",""eTicket Itinerary and Receipt for Confirmation M1JXTQ"")",Receipts@united.com,2023-02-08,M1JXTQ CANCELLED Feb 8-9 2023 ('important message re M1JXTQ'). Flew SFO-ICN-PEK instead of via NRT/SZX. | M1JXTQ NRT-SZX-PEK — not in CSV
2023-05-13,CA1398,SZX-PEK,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,70.2 USD + 33000 united_mileageplus,M1JXTQ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18634888abf785dc"",""eTicket Itinerary and Receipt for Confirmation M1JXTQ"")",Receipts@united.com,2023-02-08,M1JXTQ CANCELLED Feb 2023. Flew ICN-PEK (OZ335) May 14. | M1JXTQ NRT-SZX-PEK — not in CSV
2023-05-14,BR716,TPE-PEK,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,33.6 USD + 33000 united_mileageplus,C83397,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1861b9b243622379"",""eTicket Itinerary and Receipt for Confirmation C83397"")",Receipts@united.com,2023-02-04,C83397 CANCELLED Feb 2023 (dup rebooking of CPJV0J). Flew ICN-PEK (OZ335). | C83397 BR716 TPE-PEK May 14 — dup of May 12
2023-05-14,OZ335,ICN-PEK,MATCHED,KEEP,,Asiana,Economy,scheduled,economy,21.4 USD + 8800 united_mileageplus,O248XV,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/186e90e5a2ca16bb"",""eTicket Itinerary and Receipt for Confirmation O248XV"")",Receipts@united.com,2023-03-16,
2023-05-26,CA1431,PEK-CKG,CSV_ONLY,KEEP,HAS_EMAIL_PARTIAL,Air China,Economy,,,,,,,,HAS EMAIL: Air China flight-change notice (国航航班变更通知) May 30 2023; booking likely via Ctrip. Partly recoverable.
2023-06-25,CA8680,PKX-PVG,MATCHED,KEEP,,Air China,Economy,scheduled,economy,7.2 USD + 8000 united_mileageplus,FFMSJ5,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/187f2e947cb46ff1"",""eTicket Itinerary and Receipt for Confirmation FFMSJ5"")",Receipts@united.com,2023-05-06,
2023-06-27,CA8680,PKX-PVG,GMAIL_ONLY,DELETE,DUPLICATE,,,scheduled,economy,14.0 USD,FFMSJ5,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/188af46b7deffa1f"",""eTicket Itinerary and Receipt for Confirmation FFMSJ5"")",Receipts@united.com,2023-06-12,Same PNR (FFMSJ5) as flown CA8680 PKX-PVG Jun 25 — schedule-changed/re-issued. This 6/27 copy is the superseded duplicate. DELETE.
2023-07-02,CA1502,SHA-PEK,CSV_ONLY,KEEP,HAS_EMAIL_PARTIAL,Air China,Economy,,,,,,,,HAS EMAIL: Air China change notice; Lanzhou trip (Hyatt confirms). Booking likely Ctrip. Partly recoverable.
2023-07-02,CA1221,PEK-LHW,CSV_ONLY,KEEP,HAS_EMAIL_PARTIAL,Air China,Economy,,,,,,,,HAS EMAIL: Air China change notice; Lanzhou leg. Booking likely Ctrip. Partly recoverable.
2023-07-09,ZH9236,XNN-SZX,MATCHED,KEEP,,Shenzhen,Economy,scheduled,economy,7.2 USD + 16500 united_mileageplus,E5EWNY,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/187f285525f87367"",""eTicket Itinerary and Receipt for Confirmation E5EWNY"")",Receipts@united.com,2023-05-06,
2023-07-10,HX612,HKG-KIX,MATCHED,KEEP,,Hong Kong,Economy,scheduled,economy,7773.0 HKD,E3JE7N,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/187f26cb362cfd13"",""Your United reservation for San Francisco, CA, US (SFO) is processing"")",unitedairlines@united.com,2023-05-06,
2023-07-11,UA34,KIX-SFO,MATCHED,KEEP,,United,Premium Economy,scheduled,economy,7773.0 HKD,E3JE7N,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/187f26cb362cfd13"",""Your United reservation for San Francisco, CA, US (SFO) is processing"")",unitedairlines@united.com,2023-05-06,
2023-08-05,DL2310,SFO-SEA,CSV_ONLY,KEEP,RECOVERED,Delta,Economy,,basic_economy,78.9 USD,H8IO5P,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1895c90dcf196d61"",""Your Flight Receipt - ALEXANDER KENNY GUO 05AUG23"")",,,"HAS EMAIL (recoverable): Delta 'Your Flight Receipt' (group: Jingquan Sun, Alan Perez 05AUG23; yours likely too). Missed: 'receipt' subject + others' names. | RECOVERED: 78.9 USD, basic_economy, PNR H8IO5P (per-person)."
2023-08-07,UA737,SEA-SFO,MATCHED,KEEP,,United,Economy,scheduled,economy,178.9 USD,CWSCZD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1895c9dfcd3875ff"",""eTicket Itinerary and Receipt for Confirmation CWSCZD"")",Receipts@united.com,2023-07-15,
2023-09-18,UA930,SFO-LHR,MATCHED,KEEP,,United,Economy,cancelled,economy,849.85 USD,J2ZD59,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1898089339972558"",""eTicket Itinerary and Receipt for Confirmation J2ZD59"")",Receipts@united.com,2023-07-22,
2023-09-19,AF1281,LHR-CDG,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,,SKOVFD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/189809434ca2561c"",""Dear Mr. Alexander Kenny Guo: Ticket and information for your trip on 19/09/2023"")",admin@ticket-airfrance.com,2023-07-23,"Air France e-ticket; NOT flown — you flew BA326 (dep 20:35, operated by British Airways) same day; AF1281 (dep 17:35) was the superseded/rebooked-away flight. DELETE."
2023-09-19,BA326,LHR-CDG,MATCHED,KEEP,,British Airways,Economy,scheduled,economy,,SKOVFD,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18aae5ff273b5942"",""Dear Alexander Kenny Guo: Ticket and information for your trip on 19/09/2023"")",admin@ticket-airfrance.com,2023-09-19,
2023-09-25,CA856,LHR-PEK,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,515.61 GBP,MFJ40L,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/189dc55618d779c3"",""Confirmation Email from Air China"")",no-reply@amadeus.com,2023-08-09,"Air China LHR-PEK (booked Aug 2023, via Amadeus); NOT flown — flew LHR-SFO (UA939) Sep 25. Cancelled/changed Beijing plan. | Air China PEK-LHR round trip (amadeus) — not in CSV"
2023-09-25,UA939,LHR-SFO,MATCHED,KEEP,,United,Economy,scheduled,economy,194.15 USD + 29800 united_mileageplus,BXCJBH,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18abd8784842b83c"",""eTicket Itinerary and Receipt for Confirmation BXCJBH"")",Receipts@united.com,2023-09-22,
2023-09-26,UA949,LHR-SFO,GMAIL_ONLY,DELETE,CANCELLED,,,cancelled,economy,849.85 USD,J2ZD59,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/1898089339972558"",""eTicket Itinerary and Receipt for Confirmation J2ZD59"")",Receipts@united.com,2023-07-22,"Already cancelled in DB (cancellation detected) — trip history, never in flown CSV."
2023-09-28,TK290,SFO-IST,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,1855.1 USD,VUGJWK,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18acc4cee97babe2"",""Turkish Airlines - Online Ticket - Information Message"")",onlineticket@thy.com,2023-09-25,Rebooked; flew SFO-HKG (UA877) Sep 30 instead of SFO-IST-PEK. | Turkish TK290/TK88 SFO-IST-PEK — not in CSV (rebooked)
2023-09-29,TK88,IST-PEK,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,1855.1 USD,VUGJWK,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18acc4cee97babe2"",""Turkish Airlines - Online Ticket - Information Message"")",onlineticket@thy.com,2023-09-25,Rebooked; flew SFO-HKG (UA877) instead. Not flown. | Turkish TK290/TK88 SFO-IST-PEK — not in CSV (rebooked)
2023-09-30,UA877,SFO-HKG,MATCHED,KEEP,,United,Economy,scheduled,economy,5.6 USD + 55000 united_mileageplus,CM98C0,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ad967ffa5caf0d"",""eTicket Itinerary and Receipt for Confirmation CM98C0"")",Receipts@united.com,2023-09-27,
2023-10-11,UA35,SFO-KIX,GMAIL_ONLY,DELETE,CANCELLED,,,cancelled,economy,5.6 USD + 55000 united_mileageplus,D91M6Q,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ac173f5e0c2573"",""eTicket Itinerary and Receipt for Confirmation D91M6Q"")",Receipts@united.com,2023-09-23,"Already cancelled in DB (cancellation detected) — trip history, never in flown CSV."
2023-10-12,HU474,KIX-PEK,GMAIL_ONLY,DELETE,CANCELLED,,,cancelled,economy,18100.0 JPY,MGXWL5,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ac1787d54aae77"",""Booking confirmation"")",no-reply@amadeus.com,2023-09-23,"Already cancelled in DB (cancellation detected) — trip history, never in flown CSV."
2023-11-13,CA109,PEK-HKG,CSV_ONLY,KEEP,NO_EMAIL,Air China,Economy,,,,,,,,"NO EMAIL: Air China PEK-HKG, none found. CSV sole source."
2023-11-15,CA116,HKG-PEK,CSV_ONLY,KEEP,NO_EMAIL,Air China,Economy,,,,,,,,"NO EMAIL: Air China HKG-PEK, none found. CSV sole source."
2023-11-20,JD5251,PKX-XMN,CSV_ONLY,KEEP,NO_EMAIL,Beijing Capital,Economy,,,,,,,,"NO EMAIL: Beijing Capital PKX-XMN, none found. CSV sole source."
2023-11-23,CZ8876,XMN-PKX,CSV_ONLY,KEEP,NO_EMAIL,China Southern,Economy,,,,,,,,"NO EMAIL: China Southern XMN-PKX, none found. CSV sole source."
2023-12-08,LO92,PEK-WAW,CSV_ONLY,KEEP,RECOVERED,LOT,Economy,,economy,2900 CNY,LTOIVO,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18bd93da2f2a2cb5"",""GUO/ALEXANDER KENNY 08DEC PEK WAW"")",eticket@amadeus.com,2023-11-16,"HAS EMAIL (recoverable): LOT booking LTOIVO (LOT.com e-ticket + Amadeus 'Booking confirmation LTOIVO' Oct 19 2023; LifeMiles redemption). Missed: LOT/Amadeus. | RECOVERED: 2900 CNY, economy, PNR LTOIVO (per-person)."
2023-12-08,LO279,WAW-LHR,CSV_ONLY,KEEP,RECOVERED,LOT,Economy,,economy,2900 CNY,LTOIVO,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18bd93da2f2a2cb5"",""GUO/ALEXANDER KENNY 08DEC PEK WAW"")",eticket@amadeus.com,2023-11-16,"HAS EMAIL (recoverable): LOT LTOIVO (LO 279, LOT.com/Amadeus). Missed: LOT/Amadeus. | RECOVERED: 2900 CNY, economy, PNR LTOIVO (per-person)."
2023-12-09,CA855,PEK-LHR,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,515.61 GBP,MFJ40L,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/189dc55618d779c3"",""Confirmation Email from Air China"")",no-reply@amadeus.com,2023-08-09,Rebooked; flew PEK-WAW-LHR (LO92/LO279) Dec 8 on LOT instead. Not flown — DELETE. | Air China PEK-LHR round trip (amadeus) — not in CSV
2023-12-13,FR1374,STN-PRG,MATCHED,KEEP,,Ryanair,Economy,scheduled,,,XJV3KZ,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18b6c97cac73d834"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2023-10-26,
2023-12-16,LO526,PRG-WAW,CSV_ONLY,KEEP,RECOVERED,LOT,Economy,,economy,134 USD,LTOIVO,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18bd93da13f76a4d"",""GUO/ALEXANDER KENNY 16DEC PRG WAW"")",eticket@amadeus.com,2023-11-16,"HAS EMAIL (recoverable): LOT LTOIVO (LO 526 PRG-WAW, LOT.com/Amadeus). Missed: LOT/Amadeus. | RECOVERED: 134 USD, economy, PNR LTOIVO (per-person)."
2023-12-17,LO91,WAW-PEK,MATCHED,KEEP,,LOT,Economy,scheduled,economy,,LTOIVO,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18c731ee9dd5d667"",""Your Email Confirmation"")",lot_mobile_checkin@amadeus.com,2023-12-16,
2023-12-25,HU7479,PEK-SYX,CSV_ONLY,KEEP,NO_EMAIL,Hainan,Economy,,,,,,,,"NO EMAIL: Hainan Sanya, none found. CSV sole source."
2023-12-28,HU7280,SYX-PEK,CSV_ONLY,KEEP,NO_EMAIL,Hainan,Economy,,,,,,,,"NO EMAIL: Hainan Sanya, none found. CSV sole source."
2024-01-02,MS956,PEK-CAI,CSV_ONLY,KEEP,RECOVERED,EgyptAir,Economy,,economy,587.78 USD,JXVOUU,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ae2d3932315037"",""YOUR ELECTRONIC DOCUMENT(S)"")",eticket@amadeus.com,2023-09-29,"HAS EMAIL (recoverable): EgyptAir 'YOUR ELECTRONIC DOCUMENT(S)' Sep 29 2023 (PEK-CAI). Missed: EgyptAir subject. | RECOVERED: 587.78 USD, economy, PNR JXVOUU (per-person)."
2024-01-02,MS701,CAI-AMM,MATCHED,KEEP,,EgyptAir,Economy,scheduled,economy,,JXVOUU,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18cbb9fe8c1c33f8"",""Egyptair Boarding Pass Confirmation"")",egyptairtravelinfo@egyptair.com,2023-12-30,
2024-01-08,FR3405,AMM-PFO,MATCHED,KEEP,,Ryanair,Economy,scheduled,,44.09 USD,RDJ3XR,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18c26636cc43da19"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2023-12-01,
2024-01-09,FR9301,AQJ-SOF,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,,51.79 USD,OH12YF,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18b6044770876d3c"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2023-10-24,Rebooked; flew AMM-PFO (FR3405) + PFO-STN (FR3134) Jan 8-9 instead of via Sofia. | Ryanair AQJ-SOF Jan 2024 — not in CSV
2024-01-09,FR2691,SOF-STN,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,,150.94 USD,MWQZNX,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18b604a3b3bc65f9"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2023-10-24,Rebooked; flew PFO-STN (FR3134) instead of SOF-STN. Not flown. | Ryanair SOF-STN Jan 2024 — not in CSV
2024-01-09,FR3134,PFO-STN,MATCHED,KEEP,,Ryanair,Economy,scheduled,,51.79 USD,OH12YF,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18c26636379ddc1b"",""Ryanair Travel Itinerary"")",Itinerary@ryanair.com,2023-12-01,
2024-01-19,TP203,LIS-EWR,CSV_ONLY,KEEP,RECOVERED,TAP,Economy,,economy,270.0 EUR,NWC553,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18a9ff51f5b3a9c3"",""TAP Booking Confirmation E-mail"")",,,"HAS EMAIL (recoverable): TAP Air Portugal 'Booking Confirmation E-mail' Sep 16 2023 (LIS-EWR). Missed: cap/not-run. | RECOVERED: 270.0 EUR, economy, PNR NWC553 (per-person). 270 EUR booking total; per-person uncertain (multi-pax booking)"
2024-01-19,TP1335,LGW-LIS,MATCHED,KEEP,,TAP,Economy,scheduled,,,NWC553,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18c6323a5afa4dc4"",""Reservation Change"")",no-reply@info.flytap.com,2023-12-13,
2024-01-22,UA1527,EWR-SFO,MATCHED,KEEP,,United,Economy,scheduled,economy,,HWBTLT,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18ae247f2266bbf0"",""Your United reservation for San Francisco, CA, US (SFO) is processing"")",unitedairlines@united.com,2023-09-29,
2024-01-29,UA871,SFO-TPE,MATCHED,KEEP,,United,Lie-flat Business,scheduled,economy,569.2 USD,MJETB0,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18bdc3d7164c8fed"",""Your United reservation for Taipei (TPE) is processing"")",unitedairlines@united.com,2023-11-17,
2024-02-01,CA186,TPE-PEK,MATCHED,KEEP,,Air China,Economy,scheduled,economy,1582.0 CNY,231129225903370392,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18c1b9cbbede7921"",""出票成功确认"")",appcustomerservice@airchina.com,2023-11-29,
2024-02-28,CA1687,PEK-DDG,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,1050.0 CNY,240216121846800743,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18db0293069757df"",""出票成功确认"")",appcustomerservice@airchina.com,2024-02-16,Rebooked; flew PEK-YNJ (CA1613) Feb 29 — changed destination Dandong->Yanji. | Air China CA1687 PEK-DDG — you flew PEK-YNJ instead (destination changed)
2024-02-29,CA1613,PEK-YNJ,MATCHED,KEEP,,Air China,Economy,scheduled,economy,1050.0 CNY,240216121846800743,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18db0293069757df"",""出票成功确认"")",appcustomerservice@airchina.com,2024-02-16,
2024-03-02,CA1648,CGQ-PEK,MATCHED,KEEP,,Air China,Economy,scheduled,economy,1050.0 CNY,240216121846800743,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18db0293069757df"",""出票成功确认"")",appcustomerservice@airchina.com,2024-02-16,
2024-03-06,CA1901,PEK-URC,CSV_ONLY,KEEP,NO_EMAIL_FOUND,Air China,Economy,,,,,,,,HAS EMAIL (recoverable): Air China app '出票成功确认' Feb 16 2024 (Xinjiang trip). Missed: Air China app + cap. | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match).
2024-03-06,CZ6613,URC-KJI,CSV_ONLY,KEEP,NO_EMAIL_FOUND,China Southern,Economy,,,,,,,,HAS EMAIL (recoverable): part of Xinjiang trip booked via Air China app (出票成功 Feb 16 2024). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match).
2024-03-10,CZ6614,KJI-URC,CSV_ONLY,KEEP,NO_EMAIL_FOUND,China Southern,Economy,,,,,,,,"HAS EMAIL (recoverable): Xinjiang trip, Air China app (出票成功 Feb 2024). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match)."
2024-03-10,CZ6909,URC-PKX,CSV_ONLY,KEEP,NO_EMAIL_FOUND,China Southern,Economy,,,,,,,,"HAS EMAIL (recoverable): Xinjiang trip, Air China app (出票成功 Feb 2024). | Thorough sender+date search found no booking email containing this flight (original 'recoverable' tag was a false match)."
2024-03-31,CA1883,PEK-PVG,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,818.6 USD,PV806S,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d5693a83b7eecf"",""eTicket Itinerary and Receipt for Confirmation PV806S"")",Receipts@united.com,2024-01-29,PV806S schedule change Feb 8 2024 -> re-ticketed CM9S9P; flew UA889 PEK-SFO direct Apr 1. | PV806S CA1883/UA858 — you flew UA889 PEK-SFO instead
2024-04-01,UA858,PVG-SFO,GMAIL_ONLY,DELETE,REBOOKED_OR_CANCELLED,,,scheduled,economy,818.6 USD,PV806S,"=HYPERLINK(""https://mail.google.com/mail/u/0/#all/18d5693a83b7eecf"",""eTicket Itinerary and Receipt for Confirmation PV806S"")",Receipts@united.com,2024-01-29,PV806S (PVG-SFO) superseded; flew UA889 PEK-SFO direct Apr 1. | PV806S CA1883/UA858 — you flew UA889 PEK-SFO instead
